AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,Make,MaritalStatus,PolicyType,VehiclePrice,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,DriverRating,Deductible,Age,delay_weeks,FraudFound_P
1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,0.0,0.0,0.0,3.0,400.0,0.6161858917100299,-1.651482656591881,0
1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,2.0,0.0,0.0,1.0,400.0,0.7741680875094122,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,2.0,4.0,1.0,6.0,3.0,0.0,0.0,4.0,700.0,0.2212304022115742,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0,400.0,1.4850879686066325,-1.7334325585385617,0
1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.022569557040015564,5.0,4.0,1.0,6.0,3.0,0.0,0.0,2.0,400.0,0.6951769896097211,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,5.0,4.0,0.0,7.0,3.0,0.0,0.0,3.0,400.0,1.2481146749075591,0.5611646959685037,0
1.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,1.0,5.0,0.0,3.0,0.0,3.0,500.0,-0.8846449683841019,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.022050716648291068,5.0,4.0,2.0,7.0,1.0,0.0,0.0,3.0,400.0,1.8010523602053972,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,5.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.09473398938719041,-1.7334325585385617,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,1.0,4.0,2.0,6.0,2.0,0.0,0.0,3.0,400.0,0.30022150011126536,-1.651482656591881,0
1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,1.0,3.0,3.0,0.0,0.0,3.0,400.0,-1.3585915557822488,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.015742891487499255,-1.8153824604852427,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,2.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,400.0,1.6430701644060148,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.36215059342369804,2.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.09473398938719041,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2649977300732862,1.0,4.0,1.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.8056538704844107,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.3234321291912575,2.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,400.0,-0.9636360662837931,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,400.0,1.0901324791081768,0.6431145979151847,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,2.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,400.0,0.37921259801095647,-1.5695327546452,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,3.0,0.0,0.0,3.0,400.0,1.0111413812084857,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,0.0,5.0,0.0,4.0,1.0,3.0,400.0,-0.7266627725847196,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.36215059342369804,5.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.410698380985955,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,400.0,1.4060968707069414,-1.7744075095119023,0
1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.022569557040015564,5.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.9636360662837931,-1.8563574114585832,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.022569557040015564,5.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.17372508728688155,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.015742891487499255,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.022050716648291068,5.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,400.0,0.6161858917100299,-1.3646579997784978,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,400.0,0.5371947938103387,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,5.0,4.0,2.0,5.0,3.0,0.0,0.0,1.0,400.0,-0.7266627725847196,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,1.0,6.0,1.0,0.0,0.0,1.0,400.0,-0.17372508728688155,0.5611646959685037,1
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,5.0,4.0,1.0,5.0,2.0,0.0,0.0,2.0,400.0,-1.1216182620831754,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,1.0,7.0,1.0,0.0,0.0,3.0,400.0,0.7741680875094122,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,5.0,2.0,0.0,0.0,4.0,400.0,-0.6476716746850284,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,400.0,0.6951769896097211,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2649977300732862,2.0,4.0,1.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.6476716746850284,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,5.0,4.0,1.0,6.0,3.0,4.0,1.0,4.0,400.0,-0.33170728308626385,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,2.0,4.0,2.0,5.0,3.0,0.0,0.0,3.0,400.0,-0.9636360662837931,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,1.0,4.0,1.0,5.0,3.0,0.0,0.0,1.0,400.0,-0.33170728308626385,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,400.0,-1.9115292410800868,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,3.0,0.0,0.0,3.0,400.0,0.14223930431188306,-1.8153824604852427,0
1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,1.0,3.0,0.0,1.0,500.0,0.6951769896097211,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,2.0,4.0,3.0,7.0,3.0,0.0,0.0,2.0,400.0,2.0380256539044708,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,0.30022150011126536,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,400.0,0.6161858917100299,0.6431145979151847,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.022050716648291068,5.0,4.0,1.0,6.0,1.0,3.0,0.0,4.0,500.0,-0.09473398938719041,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,700.0,0.7741680875094122,0.5611646959685037,1
1.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,0.0,4.0,0.0,5.0,1.0,0.0,0.0,4.0,400.0,-0.015742891487499255,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.36215059342369804,4.0,4.0,2.0,7.0,3.0,0.0,0.0,4.0,400.0,0.6161858917100299,-1.8153824604852427,0
1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.5686805767853373,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,400.0,-1.1216182620831754,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.015742891487499255,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.7266627725847196,-1.8563574114585832,0
1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.022569557040015564,5.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,700.0,-0.09473398938719041,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.36215059342369804,5.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.015742891487499255,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,700.0,-0.17372508728688155,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.022050716648291068,5.0,4.0,2.0,7.0,3.0,0.0,0.0,1.0,400.0,1.6430701644060148,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,1.0,4.0,2.0,4.0,2.0,0.0,0.0,3.0,400.0,-0.8056538704844107,-1.7334325585385617,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,400.0,1.4850879686066325,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,400.0,-0.8846449683841019,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,1.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,400.0,-1.43758265368194,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,0.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.015742891487499255,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.2649977300732862,5.0,4.0,3.0,5.0,2.0,0.0,0.0,3.0,400.0,-0.8056538704844107,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,0.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,400.0,2.590963339202309,0.5611646959685037,1
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.5686805767853373,-1.487582852698519,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.022569557040015564,5.0,4.0,1.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.8846449683841019,-1.6105077056185404,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,2.0,7.0,2.0,0.0,0.0,3.0,400.0,1.9590345560047795,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,5.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,1.0111413812084857,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,2.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,400.0,0.8531591854091034,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,3.0,4.0,3.0,7.0,0.0,0.0,0.0,2.0,400.0,1.0111413812084857,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,5.0,4.0,2.0,6.0,3.0,3.0,0.0,4.0,500.0,-0.33170728308626385,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,2.0,4.0,1.0,6.0,3.0,0.0,0.0,2.0,700.0,0.37921259801095647,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,1.0,0.0,0.0,4.0,400.0,-0.5686805767853373,0.5611646959685037,0
1.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,1.0,4.0,1.0,4.0,0.0,0.0,0.0,3.0,400.0,-1.1216182620831754,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,7.0,3.0,0.0,0.0,4.0,400.0,1.8800434581050884,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,1.0,6.0,3.0,4.0,1.0,2.0,400.0,0.5371947938103387,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,0.0,0.0,0.0,2.0,400.0,1.3271057728072504,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,2.0,0.0,0.0,3.0,400.0,1.3271057728072504,-1.6924576075652213,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,3.0,0.0,0.0,3.0,400.0,1.169123577007868,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,400.0,0.2212304022115742,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,400.0,-1.8325381431803958,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.7266627725847196,-1.6924576075652213,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.2527161851865727,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,2.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.410698380985955,-1.6924576075652213,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,400.0,1.2481146749075591,-1.5285578036718594,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.4896894788856461,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,0.0,4.0,1.0,3.0,400.0,1.0111413812084857,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0013619560282768014,5.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.2527161851865727,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,3.0,0.0,0.0,4.0,400.0,-0.7266627725847196,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.7266627725847196,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.022569557040015564,5.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,0.8531591854091034,-1.6924576075652213,1
1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.36215059342369804,2.0,4.0,3.0,4.0,0.0,3.0,0.0,4.0,300.0,-1.43758265368194,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,5.0,4.0,0.0,5.0,3.0,0.0,0.0,4.0,400.0,-0.7266627725847196,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,5.0,4.0,3.0,7.0,1.0,0.0,0.0,2.0,400.0,0.8531591854091034,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,3.0,0.0,3.0,500.0,-0.015742891487499255,0.6840895488885251,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.4896894788856461,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,1.0,7.0,1.0,4.0,1.0,1.0,700.0,0.5371947938103387,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,5.0,4.0,2.0,4.0,2.0,0.0,0.0,4.0,400.0,-1.2006093599828664,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36215059342369804,2.0,4.0,2.0,5.0,2.0,3.0,0.0,2.0,500.0,-0.9636360662837931,-1.651482656591881,1
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.33170728308626385,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,5.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,400.0,-1.0426271641834841,-1.6924576075652213,0
1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,400.0,1.169123577007868,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,5.0,4.0,0.0,6.0,2.0,0.0,0.0,3.0,400.0,0.30022150011126536,0.6021396469418442,0
1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.022569557040015564,5.0,4.0,0.0,4.0,0.0,4.0,1.0,2.0,400.0,-0.9636360662837931,0.5611646959685037,0
1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.36215059342369804,3.0,1.0,1.0,7.0,0.0,0.0,0.0,3.0,400.0,0.45820369591064763,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.09473398938719041,-1.7744075095119023,0
1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,3.0,4.0,1.0,2.0,400.0,-1.0426271641834841,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.36215059342369804,4.0,4.0,2.0,7.0,3.0,0.0,0.0,4.0,400.0,0.6951769896097211,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.8056538704844107,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.2649977300732862,1.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.7266627725847196,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,400.0,-1.1216182620831754,-1.651482656591881,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,3.0,0.0,0.0,3.0,400.0,0.37921259801095647,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,3.0,0.0,0.0,4.0,400.0,0.7741680875094122,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,1.0,6.0,2.0,0.0,0.0,3.0,400.0,-0.8056538704844107,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,1.0,4.0,2.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.4896894788856461,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.4896894788856461,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.6476716746850284,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,2.0,7.0,2.0,0.0,0.0,4.0,400.0,1.2481146749075591,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,700.0,1.0111413812084857,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,5.0,3.0,0.0,0.0,3.0,400.0,-1.0426271641834841,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,5.0,4.0,2.0,6.0,3.0,0.0,0.0,2.0,400.0,0.14223930431188306,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,2.0,4.0,2.0,7.0,1.0,0.0,0.0,4.0,400.0,2.196007849703853,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.022569557040015564,5.0,4.0,1.0,5.0,0.0,0.0,0.0,3.0,400.0,-1.1216182620831754,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,3.0,0.0,0.0,4.0,400.0,-0.015742891487499255,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,3.0,0.0,0.0,2.0,700.0,2.827936632901382,0.6431145979151847,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,0.0,7.0,3.0,0.0,0.0,2.0,400.0,1.722061262305706,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.9636360662837931,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,0.14223930431188306,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,1.0,0.0,0.0,4.0,400.0,-1.0426271641834841,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,2.0,5.0,0.0,4.0,1.0,4.0,400.0,-0.7266627725847196,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,400.0,-1.2006093599828664,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.2527161851865727,0.5611646959685037,1
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,2.0,0.0,0.0,2.0,400.0,1.169123577007868,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.022569557040015564,5.0,4.0,1.0,5.0,1.0,3.0,0.0,3.0,500.0,-0.2527161851865727,-0.4222341273916672,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.8056538704844107,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,4.0,1.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.6476716746850284,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,2.0,0.0,0.0,3.0,400.0,0.7741680875094122,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.6476716746850284,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,0.2649977300732862,5.0,4.0,1.0,7.0,2.0,4.0,1.0,3.0,400.0,0.6951769896097211,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,5.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,400.0,1.3271057728072504,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,400.0,0.30022150011126536,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,5.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.09473398938719041,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,1.0,4.0,0.0,3.0,1.0,4.0,1.0,3.0,400.0,-1.7535470452807045,0.6431145979151847,0
